Identifiant;Type Objet;Modèle;N° Voie Pair;N° Voie Impair;Voie;Commune;Disponibilité;Début Indisponibilité;Fin Indisponibilité;Motif Indisponibilité;geo_shape;geo_point_2d
450071325;FONTAINE_ARCEAU;Fontaine Arceau;10F;;PLACE DE LA REPUBLIQUE;PARIS 11EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.364671107781632, 48.867224913561124], ""type"": ""Point""}";48.867224913561124,2.364671107781632
450072983;FONTAINE_ARCEAU;Fontaine Arceau;;;PLACE FELIX EBOUE;PARIS 12EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.394950933604463, 48.840063263659], ""type"": ""Point""}";48.840063263659,2.394950933604463
450073322;FONTAINE_ARCEAU;Fontaine Arceau;;39;RUE GASTON TESSIER;PARIS 19EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.3739455668258342, 48.8960092708196], ""type"": ""Point""}";48.8960092708196,2.3739455668258342
450077761;FONTAINE_ARCEAU;Fontaine Arceau;;FACE 75;BOULEVARD SERURIER;PARIS 19EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.400894560061455, 48.8791202900073], ""type"": ""Point""}";48.8791202900073,2.400894560061455
450080633;FONTAINE_ARCEAU;Fontaine Arceau;;3;RUE CESARIA EVORA;PARIS 19EME ARRONDISSEMENT;NON;2021-12-16T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.379913783813215, 48.8980237763739], ""type"": ""Point""}";48.8980237763739,2.379913783813215
450024968;FONTAINE_BOIS;GHM Bois;;;AVENUE DU GENERAL MARGUERITTE;PARIS 7EME ARRONDISSEMENT;NON;2021-12-01T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.2989308043010652, 48.85489240040321], ""type"": ""Point""}";48.85489240040321,2.2989308043010652
450024979;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;AVENUE CHARLES RISLER;PARIS 7EME ARRONDISSEMENT;NON;2021-12-01T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.300101116728372, 48.85346752004517], ""type"": ""Point""}";48.85346752004517,2.300101116728372
450072180;FONTAINE_BOIS;GHM Bois;;;AVENUE EMILE LAURENT;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.411157139174915, 48.84078956872965], ""type"": ""Point""}";48.84078956872965,2.411157139174915
450072300;FONTAINE_BOIS;Particulier;;;RUE D ALESIA;PARIS 14EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.312931342954176, 48.83194858815445], ""type"": ""Point""}";48.83194858815445,2.312931342954176
450072174;FONTAINE_BOIS;GHM Bois;;;RUE JOSEPH KESSEL;PARIS 12EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.383454617838451, 48.833691522269426], ""type"": ""Point""}";48.833691522269426,2.383454617838451
450072176;FONTAINE_BOIS;Borne Bois;64F;;AVENUE DAUMESNIL;PARIS 12EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.380267220108592, 48.84520179862026], ""type"": ""Point""}";48.84520179862026,2.380267220108592
450071921;FONTAINE_BOIS;GHM Bois;8;;RUE DES RECOLLETS;PARIS 10EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.361930435370096, 48.87551237301164], ""type"": ""Point""}";48.87551237301164,2.361930435370096
450071833;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;SQUARE SAMUEL ROUSSEAU;PARIS 7EME ARRONDISSEMENT;NON;2021-12-01T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.319605555618293, 48.858873475050856], ""type"": ""Point""}";48.858873475050856,2.319605555618293
450072225;FONTAINE_BOIS;GHM Bois;;;PARC DE CHOISY;PARIS 13EME ARRONDISSEMENT;NON;2021-11-23T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.359326969377321, 48.82792404708539], ""type"": ""Point""}";48.82792404708539,2.359326969377321
450072431;FONTAINE_BOIS;GHM Bois;;;AVENUE EDOUARD VAILLANT;PARIS 16EME ARRONDISSEMENT;NON;2020-09-10T04:00:00+02:00;;APP A REPARER;"{""coordinates"": [2.255352026543305, 48.836432135359374], ""type"": ""Point""}";48.836432135359374,2.255352026543305
450071751;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;SQUARE DE LA TOUR SAINT JACQUES;PARIS 4EME ARRONDISSEMENT;NON;2021-11-23T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.34925617234325, 48.85772557490931], ""type"": ""Point""}";48.85772557490931,2.34925617234325
450071753;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;SQUARE JEAN XXIII;PARIS 4EME ARRONDISSEMENT;NON;2019-05-02T04:00:00+02:00;;FERME DEMANDE TIERS;"{""coordinates"": [2.351600117089724, 48.85275006961382], ""type"": ""Point""}";48.85275006961382,2.351600117089724
450072491;FONTAINE_BOIS;GHM Bois;;;SQUARE SUZANNE BUISSON;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.337588846940326, 48.8880520303641], ""type"": ""Point""}";48.8880520303641,2.337588846940326
450072550;FONTAINE_BOIS;GHM Bois;;;RUE DE JESSAINT;PARIS 18EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;;"{""coordinates"": [2.356057487742885, 48.88517464365291], ""type"": ""Point""}";48.88517464365291,2.356057487742885
450072560;FONTAINE_BOIS;GHM Bois;;;SQUARE DE LA BUTTE DU CHAPEAU ROUGE;PARIS 19EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.398590096649599, 48.88186311134737], ""type"": ""Point""}";48.88186311134737,2.398590096649599
450071911;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;SQUARE D ANVERS;PARIS 9EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.344578851573924, 48.88175842465754], ""type"": ""Point""}";48.88175842465754,2.344578851573924
450077561;FONTAINE_BOIS;;;;RUE NORVINS;PARIS 18EME ARRONDISSEMENT;NON;2021-09-23T04:00:00+02:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.338414632647308, 48.88750324177593], ""type"": ""Point""}";48.88750324177593,2.338414632647308
450077655;FONTAINE_BOIS;Ville de Paris Bois;;;CHEMIN SAN FERNANDO;PARIS 16EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.28408531627946, 48.862678786499536], ""type"": ""Point""}";48.862678786499536,2.28408531627946
450077659;FONTAINE_BOIS;;;;RUE CLAUDE LORRAIN;PARIS 16EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.25962773895204, 48.84141421578294], ""type"": ""Point""}";48.84141421578294,2.25962773895204
450077686;FONTAINE_BOIS;;;;AVENUE CORDIER;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.331655844633109, 48.886982367696554], ""type"": ""Point""}";48.886982367696554,2.331655844633109
450077703;FONTAINE_BOIS;;;;AVENUE LATERALE;PARIS 17EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.31803521450701, 48.89776656322469], ""type"": ""Point""}";48.89776656322469,2.31803521450701
450077706;FONTAINE_BOIS;;;;AVENUE DES PLANTATIONS;PARIS 17EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.317284788513116, 48.89809764077708], ""type"": ""Point""}";48.89809764077708,2.317284788513116
450077746;FONTAINE_BOIS;;;;AVENUE CIRCULAIRE;PARIS 20EME ARRONDISSEMENT;NON;2021-11-30T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.398110649364786, 48.858814481938104], ""type"": ""Point""}";48.858814481938104,2.398110649364786
450077749;FONTAINE_BOIS;Bayard BF3;;23;BOULEVARD DE MENILMONTANT;PARIS 20EME ARRONDISSEMENT;NON;2021-11-30T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.394655666833803, 48.85883116137981], ""type"": ""Point""}";48.85883116137981,2.394655666833803
450077424;FONTAINE_BOIS;Bayard D1;4;;PLACE JACQUES MARETTE;PARIS 15EME ARRONDISSEMENT;NON;2021-11-30T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.299912030198385, 48.832296501280155], ""type"": ""Point""}";48.832296501280155,2.299912030198385
450077436;FONTAINE_BOIS;GHM Bois;;;SQUARE DE LA PHOTO HIPPIQUE;PARIS 16EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.261075000618966, 48.867337072746885], ""type"": ""Point""}";48.867337072746885,2.261075000618966
450077489;FONTAINE_BOIS;Bayard D1;;;PLACE CARREE;PARIS 1ER ARRONDISSEMENT;NON;2021-11-22T02:00:00+01:00;2022-04-30T04:00:00+02:00;;"{""coordinates"": [2.344480941677968, 48.862396266922126], ""type"": ""Point""}";48.862396266922126,2.344480941677968
450077495;FONTAINE_BOIS;Bayard D1;;;RUE ERNEST GOUIN;PARIS 17EME ARRONDISSEMENT;NON;2021-09-28T04:00:00+02:00;;APP SUR CHANTIER;"{""coordinates"": [2.318388415401375, 48.893835470920706], ""type"": ""Point""}";48.893835470920706,2.318388415401375
450077512;FONTAINE_BOIS;GHM Bois;;;AVENUE LA GROTTE;PARIS 19EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.383788202540542, 48.88177784607986], ""type"": ""Point""}";48.88177784607986,2.383788202540542
450077521;FONTAINE_BOIS;GHM Bois;;;RUE BELGRAND;PARIS 20EME ARRONDISSEMENT;NON;2021-11-23T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.399964419201557, 48.86616611739005], ""type"": ""Point""}";48.86616611739005,2.399964419201557
450080228;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.35098459813898, 48.906599720283566], ""type"": ""Point""}";48.906599720283566,2.35098459813898
450080236;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;OUI;;;;"{""coordinates"": [2.412708729475273, 48.90239987185355], ""type"": ""Point""}";48.90239987185355,2.412708729475273
450080640;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;RUE D ALSACE;PARIS 10EME ARRONDISSEMENT;NON;2021-11-22T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.359034005431766, 48.87915112768117], ""type"": ""Point""}";48.87915112768117,2.359034005431766
450080817;FONTAINE_BOIS;GHM Bois;22;;RUE DU CHEMIN DE FER;PARIS 19EME ARRONDISSEMENT;NON;2021-08-24T04:00:00+02:00;;APP A REPARER;"{""coordinates"": [2.388547039528099, 48.899834512837984], ""type"": ""Point""}";48.899834512837984,2.388547039528099
450080881;FONTAINE_BOIS;Borne Bois;;;PARC FLORAL;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.436011429828532, 48.83952731242447], ""type"": ""Point""}";48.83952731242447,2.436011429828532
450080174;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.380137536933966, 48.76138720055011], ""type"": ""Point""}";48.76138720055011,2.380137536933966
450080193;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;;FERME DEMANDE TIERS;"{""coordinates"": [2.382738770829072, 48.75742565425035], ""type"": ""Point""}";48.75742565425035,2.382738770829072
450080204;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2021-11-29T02:00:00+01:00;;FERMETURE HIVERNALE;"{""coordinates"": [2.376574193113756, 48.761575966484635], ""type"": ""Point""}";48.761575966484635,2.376574193113756
450080711;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;RUE PIERRE MAUROY;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.357703570298094, 48.89716590344047], ""type"": ""Point""}";48.89716590344047,2.357703570298094
450080212;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.347812156040046, 48.9083782519289], ""type"": ""Point""}";48.9083782519289,2.347812156040046
450080218;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.348560179680983, 48.9098044879935], ""type"": ""Point""}";48.9098044879935,2.348560179680983
450080220;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.350624387178396, 48.907031626769516], ""type"": ""Point""}";48.907031626769516,2.350624387178396
450080221;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;OUI;;;;"{""coordinates"": [2.346036745961629, 48.907381639197446], ""type"": ""Point""}";48.907381639197446,2.346036745961629
450080225;FONTAINE_BOIS;;;;CIMETIERE PARISIEN DE SAINT-OUEN;SAINT-OUEN;OUI;;;;"{""coordinates"": [2.350166893991403, 48.905475187921], ""type"": ""Point""}";48.905475187921,2.350166893991403
450071267;FONTAINE_TOTEM;Fontaine Totem;18;;QUAI DE L HOTEL DE VILLE;PARIS 4EME ARRONDISSEMENT;NON;2021-12-21T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.352834194354663, 48.854968141851195], ""type"": ""Point""}";48.854968141851195,2.352834194354663
450019284;FONTNE_WALLACE;Caryatides;;;PLACE EMILE GOUDEAU;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.337932248857493, 48.88604612024835], ""type"": ""Point""}";48.88604612024835,2.337932248857493
450019288;FONTNE_WALLACE;Caryatides;44F;;RUE JEAN PIERRE TIMBAUD;PARIS 11EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.371870810386191, 48.86631539139403], ""type"": ""Point""}";48.86631539139403,2.371870810386191
450070406;FONTNE_WALLACE;Caryatides;;;PLACE DE PASSY;PARIS 16EME ARRONDISSEMENT;NON;2021-12-14T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.277682300001501, 48.85779181181678], ""type"": ""Point""}";48.85779181181678,2.277682300001501
450071499;FTNE_PETILLANTE;Fontaine pétillante;28F;;RUE D AUBERVILLIERS;PARIS 19EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.365826216310913, 48.886022711011734], ""type"": ""Point""}";48.886022711011734,2.365826216310913
450077663;FONTAINE_BOIS;Wallace Bois;;;;PARIS 12EME ARRONDISSEMENT;NON;2021-12-03T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.447948719961555, 48.837449865476344], ""type"": ""Point""}";48.837449865476344,2.447948719961555
450077719;FONTAINE_BOIS;;;;;PARIS 14EME ARRONDISSEMENT;NON;2021-11-29T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.327529942067831, 48.83710390115811], ""type"": ""Point""}";48.83710390115811,2.327529942067831
450019307;BORNE_FONTAINE;GHM Ronde;;47;AVENUE LA PTE DE CLIGNANCOURT;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.343968240323761, 48.89915225634661], ""type"": ""Point""}";48.89915225634661,2.343968240323761
450019347;BORNE_FONTAINE;BF Bayard;;9;RUE FRANCIS DE CROISSET;PARIS 18EME ARRONDISSEMENT;NON;2021-04-30T04:00:00+02:00;2021-12-31T02:00:00+01:00;APP SIGNALE;"{""coordinates"": [2.3455986499499613, 48.899433909287595], ""type"": ""Point""}";48.899433909287595,2.3455986499499613
450024988;BORNE_FONTAINE;Murale Ecoulement Permanent;2;;RUE ROLLIN;PARIS 5EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.352067415231106, 48.844530131361594], ""type"": ""Point""}";48.844530131361594,2.352067415231106
450073015;FONTAINE_ARCEAU;Fontaine Arceau;36F;;RUE DE PALI KAO;PARIS 20EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.382372589597415, 48.870600679195874], ""type"": ""Point""}";48.870600679195874,2.382372589597415
450072974;FONTAINE_ARCEAU;Fontaine Arceau;;79F;QUAI DE VALMY;PARIS 10EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.364155657858571, 48.872221189497616], ""type"": ""Point""}";48.872221189497616,2.364155657858571
450077006;FONTAINE_ARCEAU;Fontaine Arceau;;;RUE DE L HOTEL DE VILLE;PARIS 4EME ARRONDISSEMENT;NON;2021-12-13T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.356399675537129, 48.85405724331217], ""type"": ""Point""}";48.85405724331217,2.356399675537129
450080469;FONTAINE_ARCEAU;Fontaine Arceau;4;;PLACE DE LA NATION;PARIS 12EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.394755914721245, 48.84794650541169], ""type"": ""Point""}";48.84794650541169,2.394755914721245
450025482;FONTAINE_BOIS;Wallace Bois;;;ROUTE DE LA FERME;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.460647607554415, 48.82532467720249], ""type"": ""Point""}";48.82532467720249,2.460647607554415
450025530;FONTAINE_BOIS;Wallace Bois;;;ROUTE CEINTURE LAC DAUMESNIL;PARIS 12EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-29T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.419037270312468, 48.82822810500856], ""type"": ""Point""}";48.82822810500856,2.419037270312468
450025443;FONTAINE_BOIS;Wallace Bois;;;ROUTE DE LA TOURELLE;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.430471293715701, 48.835751381565636], ""type"": ""Point""}";48.835751381565636,2.430471293715701
450025723;FONTAINE_BOIS;Wallace Bois;;;AVENUE DES TRIBUNES;PARIS 12EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.432848515706135, 48.82641517885176], ""type"": ""Point""}";48.82641517885176,2.432848515706135
450072305;FONTAINE_BOIS;Particulier;;;AVENUE DE LA SIBELLE;PARIS 14EME ARRONDISSEMENT;NON;2021-12-02T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.33810463246284, 48.82641668057448], ""type"": ""Point""}";48.82641668057448,2.33810463246284
450072307;FONTAINE_BOIS;Particulier;;17;RUE PAULY;PARIS 14EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.313250399762129, 48.83052520202815], ""type"": ""Point""}";48.83052520202815,2.313250399762129
450071602;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;171F;RUE DU TEMPLE;PARIS 3EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.360198079368303, 48.864907086663905], ""type"": ""Point""}";48.864907086663905,2.360198079368303
450072296;FONTAINE_BOIS;Particulier;;;SQUARE AUGUSTE RENOIR;PARIS 14EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.307890283573299, 48.828595885419254], ""type"": ""Point""}";48.828595885419254,2.307890283573299
450072330;FONTAINE_BOIS;Bayard D1;;;SQUARE DU DOCTEUR CALMETTE;PARIS 15EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;;FERME DEMANDE TIERS;"{""coordinates"": [2.297462435446632, 48.828657257535546], ""type"": ""Point""}";48.828657257535546,2.297462435446632
450072170;FONTAINE_BOIS;GHM Bois;;;PARC DE BERCY;PARIS 12EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.381566255016339, 48.83533832959865], ""type"": ""Point""}";48.83533832959865,2.381566255016339
450072529;FONTAINE_BOIS;Particulier;40F;;RUE D AUBERVILLIERS;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.365933328320708, 48.88607499222949], ""type"": ""Point""}";48.88607499222949,2.365933328320708
450072217;FONTAINE_BOIS;Particulier;14;;AVENUE BOUTROUX;PARIS 13EME ARRONDISSEMENT;NON;2021-06-04T04:00:00+02:00;;APP A REPARER;"{""coordinates"": [2.375976146024522, 48.82174490412282], ""type"": ""Point""}";48.82174490412282,2.375976146024522
450072160;FONTAINE_BOIS;GHM Bois;;;SQUARE DE RAOUL NORDLING;PARIS 11EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.38154358230376, 48.85266184157723], ""type"": ""Point""}";48.85266184157723,2.38154358230376
450072331;FONTAINE_BOIS;GHM Bois;;;SQUARE GERBERT;PARIS 15EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.297905379388302, 48.83997614482972], ""type"": ""Point""}";48.83997614482972,2.297905379388302
450072580;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;SQUARE MONSEIGNEUR MAILLET;PARIS 19EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.393577090781594, 48.87712703026395], ""type"": ""Point""}";48.87712703026395,2.393577090781594
450071909;FONTAINE_BOIS;GHM Bois;;;SQUARE ALEX BISCARRE;PARIS 9EME ARRONDISSEMENT;NON;2021-11-30T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.33688171360034, 48.87857560982489], ""type"": ""Point""}";48.87857560982489,2.33688171360034
450072404;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;JARDIN SUD DU TROCADERO;PARIS 16EME ARRONDISSEMENT;NON;2021-11-26T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.288739345692437, 48.86051165524461], ""type"": ""Point""}";48.86051165524461,2.288739345692437
450072280;FONTAINE_BOIS;Particulier;;;SQUARE JEAN MOULIN;PARIS 14EME ARRONDISSEMENT;NON;2021-11-25T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.318666669076745, 48.82399372912118], ""type"": ""Point""}";48.82399372912118,2.318666669076745
450072291;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;RUE DE LA CITE UNIVERSITAIRE;PARIS 14EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.337733649585114, 48.82241183136333], ""type"": ""Point""}";48.82241183136333,2.337733649585114
450072541;FONTAINE_BOIS;GHM Bois;;29F;RUE JOSEPH DE MAISTRE;PARIS 18EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.331097044197306, 48.891742199910404], ""type"": ""Point""}";48.891742199910404,2.331097044197306
450071862;FONTAINE_BOIS;GHM Bois;;;JARDIN DES CHAMPS ELYSEES;PARIS 8EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.318967372023057, 48.8668707032139], ""type"": ""Point""}";48.8668707032139,2.318967372023057
450071869;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;NON;2021-11-24T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.311238623648795, 48.88035328331216], ""type"": ""Point""}";48.88035328331216,2.311238623648795
450072639;FONTAINE_BOIS;GHM Bois;;;JARDIN DE LA GARE DE CHARONNE;PARIS 20EME ARRONDISSEMENT;NON;2022-01-20T02:00:00+01:00;2022-04-30T04:00:00+02:00;FERMETURE HIVERNALE;"{""coordinates"": [2.410452533551001, 48.85225434810357], ""type"": ""Point""}";48.85225434810357,2.410452533551001
450071876;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;;;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;OUI;;;;"{""coordinates"": [2.307983599122024, 48.879763269178426], ""type"": ""Point""}";48.879763269178426,2.307983599122024
